competition_structure_id,competition_structure_name,enqueued_time_utc,is_live,is_most_recent,qualification_status,ranking,statistic_type,team_id,team_name_short,value,fdh_inserttimestamp,fdh_updatetimestamp,fdh_deletetimestamp,fdh_fullrecordhash
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,MatchesWon,1914191,Japan,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,2d71178d39317333aaa23878c31b7193
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,Points,1914191,Japan,4,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,f29c6668fdd7532edc6e1942e1b28cb2
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,TeamConductScore,1914191,Japan,-1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,883541503acdaf7764452d5400c6deaf
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,GoalsAgainst,1914796,Poland,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,3a97104bb0f031cd2939711aa7d56119
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,GoalsDifference,1914796,Poland,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,4cc82ee82110b8f4630bd36fce44807f
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,GoalsFor,1914796,Poland,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,4cc82ee82110b8f4630bd36fce44807f
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,MatchesDrawn,1914796,Poland,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,a21e30a9989a101a94c8b441f3fcc228
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,MatchesLost,1914796,Poland,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,3a97104bb0f031cd2939711aa7d56119
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,MatchesPlayed,1914796,Poland,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,4cc82ee82110b8f4630bd36fce44807f
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,MatchesWon,1914796,Poland,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,a21e30a9989a101a94c8b441f3fcc228
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,Points,1914796,Poland,4,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,9205d0c9e8351314e2f92048e2090fef
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,1,TeamConductScore,1914796,Poland,-1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,32f3a7a016f384781696e736c0dbf12b
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,GoalsAgainst,1915201,Brazil,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,49e7f2a0852681257c91375b23ccbf83
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,GoalsDifference,1915201,Brazil,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,ff1082d473f9fa56d5bfecb5b4252196
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,GoalsFor,1915201,Brazil,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,49e7f2a0852681257c91375b23ccbf83
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,MatchesDrawn,1915201,Brazil,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,ff1082d473f9fa56d5bfecb5b4252196
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,MatchesLost,1915201,Brazil,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,274c0ca1c3a10ed534b119d5c1c18674
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,MatchesPlayed,1915201,Brazil,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,49e7f2a0852681257c91375b23ccbf83
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,MatchesWon,1915201,Brazil,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,274c0ca1c3a10ed534b119d5c1c18674
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,Points,1915201,Brazil,3,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,347c94c40e4e80cdd474c85ae53a2205
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,3,TeamConductScore,1915201,Brazil,-4,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,d30ee6fa6d289af63edc7326f19ccdb6
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,GoalsAgainst,1915239,Zambia,3,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,b97f6a56bd39ce92b33c6ea8e4eb830e
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,GoalsDifference,1915239,Zambia,-3,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,804ad64d8750ac4c429914fb1771b869
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,GoalsFor,1915239,Zambia,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,862d718e091eca23d264d34dff86d9af
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,MatchesDrawn,1915239,Zambia,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,862d718e091eca23d264d34dff86d9af
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,MatchesLost,1915239,Zambia,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,c3850ff48a4d60d4f7c54b0b66da5934
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,MatchesPlayed,1915239,Zambia,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,c3850ff48a4d60d4f7c54b0b66da5934
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,MatchesWon,1915239,Zambia,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,862d718e091eca23d264d34dff86d9af
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,Points,1915239,Zambia,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,862d718e091eca23d264d34dff86d9af
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,Eliminated,4,TeamConductScore,1915239,Zambia,-2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,2900eccbf740ae8de8fe49dd2b81e52d
